year,population_group,age,number
2006,jews_and_others_female,49,33700
2006,jews_and_others_female,5,47500
2006,jews_and_others_female,5-9,231700
2006,jews_and_others_female,50,34200
2006,jews_and_others_female,50-54,172200
2006,jews_and_others_female,51,34200
2006,jews_and_others_female,52,34000
2006,jews_and_others_female,53,34800
2006,jews_and_others_female,54,35000
2006,jews_and_others_female,55,34500
2006,jews_and_others_female,55-59,165700
2006,jews_and_others_female,56,33200
2006,jews_and_others_female,57,32100
2006,jews_and_others_female,58,33300
2006,jews_and_others_female,59,32600
2006,jews_and_others_female,6,47100
2006,jews_and_others_female,60,27500
2006,jews_and_others_female,60-64,103200
2006,jews_and_others_female,61,22000
2006,jews_and_others_female,62,18600
2006,jews_and_others_female,63,17200
2006,jews_and_others_female,64,17900
2006,jews_and_others_female,65,19100
2006,jews_and_others_female,65-69,101700
2006,jews_and_others_female,66,19800
2006,jews_and_others_female,67,20600
2006,jews_and_others_female,68,21500
2006,jews_and_others_female,69,20800
2006,jews_and_others_female,7,46400
2006,jews_and_others_female,70,19300
2006,jews_and_others_female,70-74,88200
2006,jews_and_others_female,71,18100
2006,jews_and_others_female,72,17000
2006,jews_and_others_female,73,17200
2006,jews_and_others_female,74,16500
2006,jews_and_others_female,75,16300
2006,jews_and_others_female,75-79,78200
2006,jews_and_others_female,76,16400
2006,jews_and_others_female,77,15700
2006,jews_and_others_female,78,15100
2006,jews_and_others_female,79,14700
2006,jews_and_others_female,8,45900
2006,jews_and_others_female,80,14700
2006,jews_and_others_female,80-84,63400
2006,jews_and_others_female,81,14300
2006,jews_and_others_female,82,13100
2006,jews_and_others_female,83,11700
2006,jews_and_others_female,84,9700
2006,jews_and_others_female,85-89,27500
2006,jews_and_others_female,9,44900
2006,jews_and_others_female,90-94,12800
2006,jews_and_others_female,95+,2700
2006,jews_and_others_female,TOTAL,2882700
2006,jews_and_others_male,0,55200
2006,jews_and_others_male,0-4,266100
2006,jews_and_others_male,1,54100
2006,jews_and_others_male,10,46300
2006,jews_and_others_male,10-14,226300
2006,jews_and_others_male,11,45400
2006,jews_and_others_male,12,45100
2006,jews_and_others_male,13,45000
2006,jews_and_others_male,14,44500
2006,jews_and_others_male,15,44100
2006,jews_and_others_male,15-19,224600
2006,jews_and_others_male,16,44300
2006,jews_and_others_male,17,44800
2006,jews_and_others_male,18,45300
2006,jews_and_others_male,19,46100
2006,jews_and_others_male,2,53800
2006,jews_and_others_male,20,46500
2006,jews_and_others_male,20-24,228500
2006,jews_and_others_male,21,46200
2006,jews_and_others_male,22,46100
2006,jews_and_others_male,23,45500
2006,jews_and_others_male,24,44200
2006,jews_and_others_male,25,43700
2006,jews_and_others_male,25-29,217700
2006,jews_and_others_male,26,43400
2006,jews_and_others_male,27,43100
2006,jews_and_others_male,28,43300
2006,jews_and_others_male,29,44300
2006,jews_and_others_male,3,52500
2006,jews_and_others_male,30,44900
2006,jews_and_others_male,30-34,209700
2006,jews_and_others_male,31,43600
2006,jews_and_others_male,32,41600
2006,jews_and_others_male,33,40100
2006,jews_and_others_male,34,39600
2006,jews_and_others_male,35,38800
2006,jews_and_others_male,35-39,174000
2006,jews_and_others_male,36,36600
2006,jews_and_others_male,37,34400
2006,jews_and_others_male,38,32700.000000000004
2006,jews_and_others_male,39,31500
2006,jews_and_others_male,4,50500
2006,jews_and_others_male,40,31300
2006,jews_and_others_male,40-44,152600
2006,jews_and_others_male,41,30900
2006,jews_and_others_male,42,30400
2006,jews_and_others_male,43,29900
2006,jews_and_others_male,44,30000
2006,jews_and_others_male,45,31000
2006,jews_and_others_male,45-49,155000
2006,jews_and_others_male,46,31300
2006,jews_and_others_male,47,31000
2006,jews_and_others_male,48,30800
2006,jews_and_others_male,49,30900
2006,jews_and_others_male,5,50100
2006,jews_and_others_male,5-9,244400
2006,jews_and_others_male,50,31200
2006,jews_and_others_male,50-54,157500
2006,jews_and_others_male,51,31300
2006,jews_and_others_male,52,31200
2006,jews_and_others_male,53,31700
2006,jews_and_others_male,54,32000
2006,jews_and_others_male,55,31700
2006,jews_and_others_male,55-59,150500
2006,jews_and_others_male,56,30300
2006,jews_and_others_male,57,29000
2006,jews_and_others_male,58,30100
2006,jews_and_others_male,59,29400
2006,jews_and_others_male,6,49600
2006,jews_and_others_male,60,24900
2006,jews_and_others_male,60-64,92600
2006,jews_and_others_male,61,20100
2006,jews_and_others_male,62,16900
2006,jews_and_others_male,63,15300
2006,jews_and_others_male,64,15400
2006,jews_and_others_male,65,16200
2006,jews_and_others_male,65-69,84300
2006,jews_and_others_male,66,16600
2006,jews_and_others_male,67,17100
2006,jews_and_others_male,68,17500
2006,jews_and_others_male,69,16900
2006,jews_and_others_male,7,48900
2006,jews_and_others_male,70,15700
2006,jews_and_others_male,70-74,69200
2006,jews_and_others_male,71,14500
2006,jews_and_others_male,72,13300
2006,jews_and_others_male,73,13100
2006,jews_and_others_male,74,12600
2006,jews_and_others_male,75,12400
2006,jews_and_others_male,75-79,55600
2006,jews_and_others_male,76,12000
2006,jews_and_others_male,77,11000
2006,jews_and_others_male,78,10400
2006,jews_and_others_male,79,9800
2006,jews_and_others_male,8,48400
2006,jews_and_others_male,80,9300
2006,jews_and_others_male,80-84,40100
2006,jews_and_others_male,81,8700
2006,jews_and_others_male,82,8000
2006,jews_and_others_male,83,7400
2006,jews_and_others_male,84,6600
2006,jews_and_others_male,85-89,18700
2006,jews_and_others_male,9,47500
2006,jews_and_others_male,90-94,6800
2006,jews_and_others_male,95+,1600
2006,jews_and_others_male,TOTAL,2775800
2006,jews_and_others_total,0,107400
2006,jews_and_others_total,0-4,518799.99999999994
2006,jews_and_others_total,1,105400
2006,jews_and_others_total,10,90100
2006,jews_and_others_total,10-14,442000
2006,jews_and_others_total,11,88700
2006,jews_and_others_total,12,88200
2006,jews_and_others_total,13,88000
2006,jews_and_others_total,14,87000
2006,jews_and_others_total,15,86100
2006,jews_and_others_total,15-19,438700
2006,jews_and_others_total,16,86500
2006,jews_and_others_total,17,87400
2006,jews_and_others_total,18,88600
2006,jews_and_others_total,19,90100
2006,jews_and_others_total,2,105000
2006,jews_and_others_total,20,91100
2006,jews_and_others_total,20-24,448900
2006,jews_and_others_total,21,90400
2006,jews_and_others_total,22,90300
2006,jews_and_others_total,23,89600
2006,jews_and_others_total,24,87700
2006,jews_and_others_total,25,86800
2006,jews_and_others_total,25-29,433600
2006,jews_and_others_total,26,86400
2006,jews_and_others_total,27,85800
2006,jews_and_others_total,28,86300
2006,jews_and_others_total,29,88300
2006,jews_and_others_total,3,102400
2006,jews_and_others_total,30,89300
2006,jews_and_others_total,30-34,418200
2006,jews_and_others_total,31,86600
2006,jews_and_others_total,32,82900
2006,jews_and_others_total,33,80300
2006,jews_and_others_total,34,79200
2006,jews_and_others_total,35,77800
2006,jews_and_others_total,35-39,352200
2006,jews_and_others_total,36,73700
2006,jews_and_others_total,37,69800
2006,jews_and_others_total,38,66500
2006,jews_and_others_total,39,64400.00000000001
2006,jews_and_others_total,4,98700
2006,jews_and_others_total,40,64000
2006,jews_and_others_total,40-44,314000
2006,jews_and_others_total,41,63200
2006,jews_and_others_total,42,62300
2006,jews_and_others_total,43,61900
2006,jews_and_others_total,44,62600
2006,jews_and_others_total,45,64500
2006,jews_and_others_total,45-49,323400
2006,jews_and_others_total,46,65400.00000000001
2006,jews_and_others_total,47,64700
2006,jews_and_others_total,48,64300
2006,jews_and_others_total,49,64500
2006,jews_and_others_total,5,97600
2006,jews_and_others_total,5-9,476100
2006,jews_and_others_total,50,65400.00000000001
2006,jews_and_others_total,50-54,329700
2006,jews_and_others_total,51,65500
2006,jews_and_others_total,52,65200
2006,jews_and_others_total,53,66500
2006,jews_and_others_total,54,67000
2006,jews_and_others_total,55,66200
2006,jews_and_others_total,55-59,316200
2006,jews_and_others_total,56,63500
2006,jews_and_others_total,57,61100
2006,jews_and_others_total,58,63400
2006,jews_and_others_total,59,62100
2006,jews_and_others_total,6,96700
2006,jews_and_others_total,60,52400
2006,jews_and_others_total,60-64,195800
2006,jews_and_others_total,61,42100
2006,jews_and_others_total,62,35500
2006,jews_and_others_total,63,32500
2006,jews_and_others_total,64,33300
2006,jews_and_others_total,65,35300
2006,jews_and_others_total,65-69,186000
2006,jews_and_others_total,66,36400
2006,jews_and_others_total,67,37700
2006,jews_and_others_total,68,39000
2006,jews_and_others_total,69,37600
2006,jews_and_others_total,7,95300
2006,jews_and_others_total,70,35000
2006,jews_and_others_total,70-74,157400
2006,jews_and_others_total,71,32600
2006,jews_and_others_total,72,30400
2006,jews_and_others_total,73,30300
2006,jews_and_others_total,74,29100
2006,jews_and_others_total,75,28700
2006,jews_and_others_total,75-79,133800
2006,jews_and_others_total,76,28400
2006,jews_and_others_total,77,26700
2006,jews_and_others_total,78,25600
2006,jews_and_others_total,79,24500
2006,jews_and_others_total,8,94200
2006,jews_and_others_total,80,24100
2006,jews_and_others_total,80-84,103500
2006,jews_and_others_total,81,23000
2006,jews_and_others_total,82,21100
2006,jews_and_others_total,83,19100
2006,jews_and_others_total,84,16300
2006,jews_and_others_total,85-89,46300
2006,jews_and_others_total,9,92300
2006,jews_and_others_total,90-94,19600
2006,jews_and_others_total,95+,4200
2006,jews_and_others_total,TOTAL,5658500
2007,all_female,0,72700
2007,all_female,0-4,356200
2007,all_female,1,71300
2007,all_female,10,62600
2007,all_female,10-14,302700
2007,all_female,11,61600
2007,all_female,12,60300
2007,all_female,13,59300
2007,all_female,14,58900
2007,all_female,15,57800
2007,all_female,15-19,284000
2007,all_female,16,56800
2007,all_female,17,56500
2007,all_female,18,56500
2007,all_female,19,56400
2007,all_female,2,70500
2007,all_female,20,56400
2007,all_female,20-24,280100
2007,all_female,21,56200
2007,all_female,22,55900
2007,all_female,23,56000
2007,all_female,24,55700
2007,all_female,25,54400
2007,all_female,25-29,270700
2007,all_female,26,54000
2007,all_female,27,54100
2007,all_female,28,54000
2007,all_female,29,54200
2007,all_female,3,71200
2007,all_female,30,55100
2007,all_female,30-34,265600
2007,all_female,31,55300
2007,all_female,32,53500
2007,all_female,33,51500
2007,all_female,34,50200
2007,all_female,35,49300
2007,all_female,35-39,229300
2007,all_female,36,48400
2007,all_female,37,46100
2007,all_female,38,43800
2007,all_female,39,41800
2007,all_female,4,70500
2007,all_female,40,40700
2007,all_female,40-44,199900
2007,all_female,41,40600
2007,all_female,42,40000
2007,all_female,43,39400
2007,all_female,44,39200
2007,all_female,45,39200
2007,all_female,45-49,197300
2007,all_female,46,39900
2007,all_female,47,40100
2007,all_female,48,39300
2007,all_female,49,38800
2007,all_female,5,68500
2007,all_female,5-9,333000
2007,all_female,50,38600
2007,all_female,50-54,193300
2007,all_female,51,39000
2007,all_female,52,38700
2007,all_female,53,38200
2007,all_female,54,38800
2007,all_female,55,38800
2007,all_female,55-59,184100
2007,all_female,56,38200
2007,all_female,57,36200
2007,all_female,58,34700
2007,all_female,59,36200
2007,all_female,6,67600
2007,all_female,60,35500
2007,all_female,60-64,131400
2007,all_female,61,30400
2007,all_female,62,24800
2007,all_female,63,21100
2007,all_female,64,19600
2007,all_female,65,20000
2007,all_female,65-69,107800
2007,all_female,66,21000
2007,all_female,67,21600
2007,all_female,68,22200
2007,all_female,69,23100
2007,all_female,7,66800
2007,all_female,70,22300
2007,all_female,70-74,98600
2007,all_female,71,20800
2007,all_female,72,19300
2007,all_female,73,18000
2007,all_female,74,18200
2007,all_female,75,17300
2007,all_female,75-79,82600
2007,all_female,76,16900
2007,all_female,77,16900
2007,all_female,78,16100.000000000002
2007,all_female,79,15400
2007,all_female,8,65700
2007,all_female,80,14600
2007,all_female,80-84,67300
2007,all_female,81,14500
2007,all_female,82,14000
2007,all_female,83,12800
2007,all_female,84,11400
2007,all_female,85-89,31700
2007,all_female,9,64400.00000000001
2007,all_female,90-94,12200
2007,all_female,95+,2900
2007,all_female,TOTAL,3630900
2007,all_male,0,76600
2007,all_male,0-4,375100
2007,all_male,1,75200
2007,all_male,10,66100
2007,all_male,10-14,318500
2007,all_male,11,64800
2007,all_male,12,63300
2007,all_male,13,62400
2007,all_male,14,61800
2007,all_male,15,60600
2007,all_male,15-19,297400
2007,all_male,16,59800
2007,all_male,17,59300
2007,all_male,18,59100
2007,all_male,19,58600
2007,all_male,2,74500
2007,all_male,20,58500
2007,all_male,20-24,290400
2007,all_male,21,58600
2007,all_male,22,58100
2007,all_male,23,58100
2007,all_male,24,57100
2007,all_male,25,55400
2007,all_male,25-29,273300
2007,all_male,26,54600
2007,all_male,27,54600
2007,all_male,28,54400
2007,all_male,29,54400
2007,all_male,3,75000
2007,all_male,30,55400
2007,all_male,30-34,268500
2007,all_male,31,55900
2007,all_male,32,54400
2007,all_male,33,52200
2007,all_male,34,50500
2007,all_male,35,49600
2007,all_male,35-39,228200
2007,all_male,36,48400
2007,all_male,37,45900
2007,all_male,38,43300
2007,all_male,39,41000
2007,all_male,4,73800
2007,all_male,40,39800
2007,all_male,40-44,194000
2007,all_male,41,39700
2007,all_male,42,39200
2007,all_male,43,38200
2007,all_male,44,37200
2007,all_male,45,37000
2007,all_male,45-49,185100
2007,all_male,46,37600
2007,all_male,47,37600
2007,all_male,48,36700
2007,all_male,49,36200
2007,all_male,5,71900
2007,all_male,5-9,350800
2007,all_male,50,35700
2007,all_male,50-54,178500
2007,all_male,51,35900
2007,all_male,52,35800
2007,all_male,53,35400
2007,all_male,54,35700
2007,all_male,55,35700
2007,all_male,55-59,168200
2007,all_male,56,35200
2007,all_male,57,33100
2007,all_male,58,31500
2007,all_male,59,32700.000000000004
2007,all_male,6,71400
2007,all_male,60,32100
2007,all_male,60-64,119300
2007,all_male,61,27600
2007,all_male,62,22800
2007,all_male,63,19300
2007,all_male,64,17500
2007,all_male,65,17400
2007,all_male,65-69,91400
2007,all_male,66,18200
2007,all_male,67,18400
2007,all_male,68,18600
2007,all_male,69,18800
2007,all_male,7,70500
2007,all_male,70,18100
2007,all_male,70-74,78000
2007,all_male,71,16800
2007,all_male,72,15300
2007,all_male,73,14000
2007,all_male,74,13700
2007,all_male,75,13000
2007,all_male,75-79,59600
2007,all_male,76,12800
2007,all_male,77,12200
2007,all_male,78,11100
2007,all_male,79,10500
2007,all_male,8,69200
2007,all_male,80,9700
2007,all_male,80-84,42200
2007,all_male,81,9200
2007,all_male,82,8500
2007,all_male,83,7700
2007,all_male,84,7100
2007,all_male,85-89,21800
2007,all_male,9,67900
2007,all_male,90-94,7000
2007,all_male,95+,1900
2007,all_male,TOTAL,3549200
2007,all_total,0,149300
2007,all_total,0-4,731300
2007,all_total,1,146500
2007,all_total,10,128800.00000000001
2007,all_total,10-14,621200
2007,all_total,11,126400
2007,all_total,12,123700
2007,all_total,13,121700
2007,all_total,14,120700
2007,all_total,15,118400
2007,all_total,15-19,581400
2007,all_total,16,116600
2007,all_total,17,115800
2007,all_total,18,115600
2007,all_total,19,115000
2007,all_total,2,145000
2007,all_total,20,114900
2007,all_total,20-24,570500
2007,all_total,21,114800
2007,all_total,22,113900
2007,all_total,23,114100
2007,all_total,24,112800
2007,all_total,25,109800
2007,all_total,25-29,544000
2007,all_total,26,108600
2007,all_total,27,108600
2007,all_total,28,108300
2007,all_total,29,108600
2007,all_total,3,146200
2007,all_total,30,110600
2007,all_total,30-34,534100
2007,all_total,31,111200
2007,all_total,32,107900
2007,all_total,33,103700
2007,all_total,34,100700
2007,all_total,35,98800
2007,all_total,35-39,457600
2007,all_total,36,96800
2007,all_total,37,92000
2007,all_total,38,87100
2007,all_total,39,82800
2007,all_total,4,144300
2007,all_total,40,80400
2007,all_total,40-44,393900
2007,all_total,41,80300
2007,all_total,42,79200
2007,all_total,43,77600
2007,all_total,44,76500
2007,all_total,45,76200
2007,all_total,45-49,382400
2007,all_total,46,77600
2007,all_total,47,77700
2007,all_total,48,76000
2007,all_total,49,75000
2007,all_total,5,140300
2007,all_total,5-9,683800
2007,all_total,50,74300
2007,all_total,50-54,371800
2007,all_total,51,74900
2007,all_total,52,74400
2007,all_total,53,73600
2007,all_total,54,74500
2007,all_total,55,74500
2007,all_total,55-59,352300
2007,all_total,56,73400
2007,all_total,57,69400
2007,all_total,58,66200
2007,all_total,59,68900
2007,all_total,6,139000
2007,all_total,60,67600
2007,all_total,60-64,250700
2007,all_total,61,58000
2007,all_total,62,47500
2007,all_total,63,40500
2007,all_total,64,37100
2007,all_total,65,37400
2007,all_total,65-69,199200
2007,all_total,66,39200
2007,all_total,67,40000
2007,all_total,68,40800
2007,all_total,69,41900
2007,all_total,7,137300
2007,all_total,70,40500
